1
229.3238,136.8920,54.4906,72.0449
227.7987,137.1134,54.8921,74.0426
224.2976,135.3615,55.2184,75.6523
223.6296,132.1388,55.4094,75.9306
222.7164,128.9869,54.6359,76.4047
220.1887,126.3062,54.4510,76.5129
218.9919,122.4651,54.2569,76.5057
217.8306,119.2234,54.3318,76.5278
217.7862,113.7800,53.9634,76.8118
216.3279,108.8682,53.1537,77.2078
212.3589,105.5454,53.1813,76.8924
210.9292,101.0616,52.7701,76.0716
208.8458,96.4178,52.3810,76.2344
208.6341,91.8863,51.8177,76.5567
208.4074,88.7026,51.9104,76.2538
215.9596,85.5665,50.7206,75.3075
209.3042,84.7767,54.9533,72.2040
204.5831,85.0394,59.9636,69.6164
194.9736,85.4793,62.1579,67.9502
195.9331,85.8798,63.4734,67.5614
196.1662,86.6389,64.2377,67.5536
192.8702,88.5078,62.3162,68.3763
191.5504,91.1403,60.3502,68.1787
191.4346,94.1386,59.0846,67.6910
191.6962,97.6386,57.8964,67.0127
195.6915,100.6452,57.6039,65.9525
195.1056,104.1407,56.1618,65.2397
197.6123,106.4487,55.1903,65.1301
200.7924,106.1840,54.1570,66.1564
201.9405,107.4000,53.2075,67.6451
207.0811,102.9618,52.9580,69.5055
205.7634,97.4369,52.8620,70.4845
210.3908,91.6254,53.1235,71.4277
208.7056,82.8899,52.4826,72.2621
210.4374,78.5204,52.4853,73.7371
211.9538,74.0026,52.2866,74.6217
213.5806,69.9674,52.5942,75.2485
215.8788,69.1053,53.3137,75.4607
218.1826,69.2460,52.8576,75.0842
219.5251,70.2642,52.5033,74.2157
220.8246,72.2446,51.9885,73.0605
223.0443,76.7847,51.6697,71.8728
223.7241,80.4663,51.3859,71.1434
224.3913,86.2938,50.9032,70.3652
224.9401,93.3817,49.7574,70.0076
226.5038,98.5960,48.8426,70.5854
227.6604,104.5300,48.4043,70.3746
229.2435,109.9300,47.6914,71.1285
229.8690,114.8720,47.9281,72.6283
230.7441,118.4198,49.2517,74.3951
232.2134,119.0298,50.6460,76.1898
231.3114,120.9571,54.0667,75.0588
233.2699,117.4426,56.4066,74.5123
234.8308,114.3562,57.8117,74.7632
236.0654,108.7121,58.8332,75.7672
235.8799,101.8386,58.5157,77.9529
236.9512,92.3835,58.1455,77.8859
236.9764,85.6820,57.6459,75.1325
238.0439,80.3604,57.7536,72.2989
236.3391,83.2058,58.3205,68.4475
238.2671,88.2624,59.6242,66.3074
238.8500,93.9661,60.8382,64.1424
238.9176,97.9532,61.7787,62.0222
239.8363,100.9746,62.4349,60.6911
240.9601,103.2541,62.3416,60.8316
242.0632,102.8224,61.8711,61.6871
244.4244,104.4491,61.1600,63.3073
243.7502,102.8487,60.0125,64.7450
246.5571,103.0154,59.6856,65.8281
247.0563,104.7418,59.2051,66.5886
248.1839,105.8798,58.4791,67.6490
250.3797,108.5711,57.0584,68.0660
251.7749,110.9984,56.0594,69.2716
252.7632,112.7800,56.8287,68.7345
251.8824,113.4043,57.9039,68.1958
252.4856,111.4501,57.9445,68.6019
252.9622,108.3970,57.7247,70.0558
254.5248,103.8310,57.2155,72.4215
255.0424,96.5499,56.3698,74.1493
256.3700,87.1208,56.4131,74.8038
256.8524,76.5279,56.4864,74.9950
258.2340,68.6954,55.9905,74.9777
258.6988,62.1534,55.7845,74.3801
259.9110,60.5593,54.7902,74.2631
260.2440,59.9446,54.8782,74.0046
261.1699,60.4629,54.6618,73.6788
261.2246,60.1584,54.8912,73.2052
261.6971,61.6867,54.5493,72.6537
262.6867,63.6794,54.5971,72.3235
263.6092,65.8395,54.5370,71.6341
264.6873,68.4813,54.1253,71.7347
265.8272,71.3316,53.9885,71.6241
267.0473,73.9193,53.8443,71.3586
267.5952,78.3065,52.6775,71.8381
264.5777,83.1481,54.4935,71.6947
262.4429,88.0177,55.5589,72.2298
259.8786,93.7610,57.1906,73.2729
256.4252,97.4212,59.1327,73.4507
251.0053,97.5593,60.8500,73.1472
246.9399,97.2758,61.6483,73.3348
242.9560,93.9595,61.7413,74.4538
240.8570,84.4208,61.6273,75.1817
241.5403,76.9627,61.4000,76.5322
243.0758,64.0519,60.7102,77.1722
245.7421,56.5216,59.5763,76.5720
247.6264,52.2157,58.6489,76.2409
248.4129,53.5264,61.3317,74.1880
250.2930,64.2726,63.4214,72.1996
254.1319,73.8840,64.3756,69.9978
254.5853,77.4813,65.4423,67.6770
255.4326,81.4332,66.2019,66.1771
254.5808,85.3821,66.6718,65.1378
254.5101,88.2267,66.8249,64.6654
254.4598,90.9636,66.5062,64.8344
253.8909,89.2363,65.8563,66.1221
252.5965,87.9011,65.4226,67.7286
251.2511,84.4315,65.3005,69.7627
249.6270,86.6350,64.6049,72.3449
249.0784,85.6592,62.7381,75.2514
249.1186,90.4712,61.7319,77.2763
244.9475,94.1737,62.7861,77.5479
240.9735,94.6776,64.7514,76.5733
240.4779,95.8006,65.5222,75.3879
243.2813,96.5521,64.9110,76.8254
245.5668,89.8777,64.8862,77.2925
250.4867,79.9234,63.9263,79.2168
251.8923,71.9588,63.7870,80.3764
255.6317,65.7592,62.1883,81.1811
258.8370,62.2519,61.5988,80.2897
263.8761,63.9590,61.0976,80.6650
264.9524,69.3246,62.8198,78.5313
265.1046,76.7684,65.0069,75.8253
265.6411,87.0436,66.4951,72.7725
267.3996,94.3431,68.6697,70.3016
266.0722,99.3698,68.9762,69.1227
266.4671,98.6263,69.4955,67.7687
265.9037,98.8979,68.9872,67.1623
266.5368,99.9208,68.4632,67.6762
266.6652,99.4161,66.1958,69.7161
262.8575,98.3221,63.9247,71.5435
261.6710,98.8503,62.4245,72.9058
260.9695,100.6571,62.0824,73.3697
257.9743,102.6339,61.9834,73.9781
252.6796,103.3975,62.7168,72.8321
244.7841,108.5859,63.6824,73.0158
239.5756,111.1751,64.8983,74.2940
237.4554,109.7366,64.2646,76.2635
237.4709,104.6810,63.4444,79.0356
239.1390,95.7289,63.1343,80.6244
244.2981,84.2966,62.4453,80.6762
246.9812,77.6195,61.2569,82.6393
248.9403,70.6388,62.4373,81.7310
251.8659,63.7952,64.7690,81.4295
253.6502,66.0697,66.9368,78.5405
254.5027,74.5797,68.8834,75.3929
262.3509,78.6711,76.6641,68.6889
254.6944,94.6453,74.7612,70.1100
255.5853,101.4139,74.1058,70.9182
255.6661,106.5408,73.7291,71.1939
255.7502,109.6792,73.6914,72.0154
251.9388,105.8668,73.4649,70.9656
248.5129,103.1887,72.2630,70.1793
245.4660,99.3163,70.5599,71.0587
243.6421,97.2792,68.8592,72.7382
241.1739,95.2660,66.8804,74.4354
239.1096,94.0096,65.6154,76.5737
237.3734,95.9456,65.3703,78.7788
233.4158,98.5414,66.3776,78.5631
227.7830,102.8695,67.6181,77.5300
225.3350,105.2399,67.7768,77.8197
224.6748,103.5406,67.0425,78.6802
227.9841,99.5533,66.8063,80.4085
230.5784,92.3930,64.7043,84.2024
233.3701,83.0526,63.4001,87.0626
233.6352,74.1122,63.9274,88.7750
235.0630,66.8204,65.0877,88.7494
237.8146,62.1789,66.5675,86.7317
239.2122,64.9558,67.8215,83.8066
239.3849,70.7291,69.5325,79.7776
242.2843,79.8016,70.3315,77.7311
240.8043,82.7942,71.1036,74.6003
241.5079,90.3285,70.4582,73.0197
241.0587,92.9296,71.2969,70.3751
240.8883,95.3682,71.1809,69.4211
240.1046,96.3739,70.8577,68.8703
238.6837,97.7595,69.5237,69.3614
239.1220,100.2690,69.0823,70.2103
238.1758,100.8903,67.2045,71.8581
237.2196,101.1299,65.4409,73.6461
236.0775,101.9308,63.5903,74.9704
233.8950,103.1933,64.4904,74.5584
230.5674,105.4379,65.5277,74.6741
227.1572,105.5269,65.9569,75.3658
224.0879,103.3912,66.2523,75.7505
224.1158,100.8957,66.2353,76.6853
224.6602,96.7674,65.3754,78.8613
223.6971,88.2778,64.5331,81.1745
222.7590,78.6861,64.7102,81.7991
222.4688,68.6606,64.2970,82.6820
220.2281,59.5723,64.6194,82.9829
218.1396,53.5734,65.3155,81.9205
217.3931,49.2579,65.2749,80.7914
217.6381,47.4595,65.1969,80.2943
217.4389,48.6478,65.6673,79.0463
217.9901,49.6978,65.6969,77.9907
218.2961,53.1663,65.9417,77.4580
217.2891,56.8118,66.5336,76.7531
218.5578,60.3192,66.5712,76.3142
218.5762,65.5749,66.6192,75.5819
218.1050,70.9563,66.6756,75.5382
218.7766,76.4615,66.4436,75.6633
218.8214,83.0962,66.4659,76.3572
219.7318,89.2756,66.4553,77.0838
221.1290,95.1381,66.5637,77.6896
221.3910,100.0105,66.6292,77.8644
222.7376,105.4824,66.7525,78.2483
222.4937,107.5062,67.1564,78.8109
222.5421,107.1327,67.5880,78.2231
224.5627,104.7765,67.0555,78.2086
227.6173,97.8811,66.3516,79.3945
230.9796,90.5872,66.0058,81.0993
233.5656,82.5342,65.7810,82.3059
234.8933,75.9076,65.8915,82.5139
234.0178,69.6072,66.0694,83.8536
232.6750,63.2001,66.5968,84.2779
233.4108,55.7950,67.9745,84.9911
234.6377,48.9175,68.3692,85.3504
236.0447,40.6906,67.8946,86.5769
238.6010,35.7667,67.9478,86.0820
240.3387,29.9279,68.3321,85.9423
243.3522,27.3342,68.2458,86.6316
245.0025,27.6524,69.4754,86.7830
246.7027,27.6191,70.2679,87.5257
248.2205,28.7799,70.9176,88.7147
248.4146,29.8570,72.6146,88.9749
249.9112,32.8553,73.4248,90.2326
249.8782,36.7312,74.8262,90.6973
250.0738,40.9273,75.4358,91.1783
250.4205,44.9773,76.9045,88.3804
250.7061,54.2805,77.2905,88.3401
245.2800,60.5319,78.3551,88.6189
245.3947,61.4701,79.9437,88.7284
240.3670,58.2242,80.3033,88.3920
235.2061,54.3809,81.0005,88.0857
230.2061,48.3895,82.0242,87.8621
224.9942,41.9504,83.1199,87.6669
219.2802,35.9385,83.3533,87.2964
215.3833,32.5798,83.5411,86.8698
210.5506,28.8875,83.4475,86.4754
208.8465,32.0522,82.8019,87.5888
204.4494,32.4513,81.9468,87.2034
202.3598,34.6353,81.6962,87.4261
200.5330,37.4137,80.9992,87.9262
196.1606,39.8780,80.7994,87.3898
