1
288.6302,76.0527,63.2147,225.9361
286.2490,76.0509,67.0416,226.0957
280.5131,75.6668,70.0114,226.0984
273.5964,74.8162,72.9872,225.1091
272.7101,73.3716,74.1549,224.2019
267.5994,74.2660,75.9894,223.8316
262.5583,77.5166,76.5134,224.7864
264.2108,78.0860,76.6614,223.8738
262.6551,79.3027,76.8937,222.9671
257.3702,81.6289,78.2734,221.6719
254.5909,81.3844,79.6324,221.0157
251.9286,82.6324,81.0957,220.2548
251.2135,85.4010,81.6039,217.2781
249.4261,83.4943,83.6423,216.9499
250.1290,85.7224,85.6139,214.1664
251.9701,87.7736,85.6968,212.3586
253.5963,87.2405,87.0771,211.7276
255.2623,88.6414,88.1413,211.1597
254.7767,91.5045,90.3306,209.2239
252.3722,91.0443,93.0441,209.6104
250.2280,90.7989,96.7432,210.4530
246.5991,91.4471,100.7759,210.8600
243.4839,90.6634,103.9510,212.3756
242.6145,90.2502,106.8059,213.5661
240.8872,90.2743,109.6330,212.1076
241.5394,87.9263,111.3841,213.3950
243.4664,88.2806,112.7841,214.2753
244.8177,86.5525,113.8112,213.8622
249.9852,84.2207,112.4596,214.3274
251.2000,84.8374,112.4692,215.4369
251.8798,84.9884,113.0527,215.7533
252.9153,85.4998,113.0304,220.2607
252.0380,85.4636,112.4682,221.9573
250.7906,85.6604,114.7874,224.6790
250.6586,84.9708,120.4389,227.9015
249.4884,83.3159,122.8566,227.7604
251.0128,79.8673,126.0621,230.2770
252.8125,76.2414,128.6977,233.1034
255.9300,74.0065,129.7296,235.2284
258.3558,72.0118,131.7757,238.1298
264.9407,61.7310,132.5850,244.8005
266.6035,59.3571,131.8818,248.8697
269.7544,53.1610,134.7264,252.3511
279.4974,43.5088,136.9841,256.4092
285.7850,45.6430,139.2379,257.8029
291.2112,44.5923,140.6986,258.1090
288.4832,45.0137,141.2712,257.5725
284.6698,48.0560,141.4939,257.8697
279.2798,43.6735,143.5767,258.5374
273.8485,50.1390,144.3839,252.7703
270.8528,53.2927,145.8320,249.3909
266.1574,55.6246,144.9366,244.0521
262.9119,62.3419,142.1340,239.3187
264.2186,63.5383,141.4087,235.9246
264.4873,67.9029,140.7472,233.2126
265.3230,72.9452,140.1373,229.6884
266.4373,74.5568,139.8997,225.8200
266.4001,81.5535,138.8613,222.0170
267.9543,86.0904,137.6897,217.4124
266.1538,88.4639,136.9756,214.0706
263.7412,89.0156,136.5728,212.6024
260.0464,87.0487,137.7144,212.1660
258.8379,86.1546,136.8093,212.2413
257.0433,84.6278,137.4030,214.0136
250.6016,83.4564,143.6367,209.1085
245.2749,87.0348,149.0809,203.6647
239.6106,88.7662,154.3363,199.9377
233.4690,91.6974,157.6666,196.7054
227.7834,94.5759,161.0651,193.0880
222.3967,93.4564,162.7657,192.8844
212.3395,90.4944,166.4031,193.8585
209.5291,91.6276,169.1758,192.3313
206.0373,90.3841,171.6967,192.6930
208.5426,87.2513,172.3382,191.5425
206.9895,84.4990,172.5039,192.3164
205.6675,86.0100,173.5748,192.5661
225.6748,90.5648,171.8317,191.5904
222.8012,91.9111,173.1101,190.5946
233.1226,93.9412,171.3346,190.9235
252.4257,97.6219,166.5661,191.9324
259.7285,95.0195,163.6037,192.9491
269.5803,94.4179,159.4069,195.4955
284.1699,90.3942,151.2258,199.3445
293.4343,83.5842,144.6151,206.0054
301.6488,79.8300,140.7062,207.7892
307.5444,79.0569,140.0028,210.4915
313.5948,77.4224,137.6090,214.4073
319.1212,76.1574,136.8830,216.2891
329.5554,75.3083,133.2018,217.3031
333.9900,74.1961,132.5982,219.1577
338.4026,74.1709,131.7075,220.7345
338.7000,73.3700,130.6501,220.3301
340.3929,75.4805,130.6582,219.2840
338.3864,74.6698,130.7661,219.6769
329.6478,70.6735,129.8787,220.3250
326.7200,69.8552,130.8366,222.7492
319.5466,70.4720,129.8819,221.2849
308.6332,66.5462,127.4754,221.0925
304.2725,61.6564,128.0065,225.0849
297.0236,57.9603,127.0322,227.1725
289.2477,53.0174,126.5209,230.0882
288.5900,48.7177,127.6033,234.3677
286.0715,47.1439,127.7150,237.6902
277.4315,44.0189,128.0517,238.6282
275.4000,42.2834,128.5113,242.2407
270.0081,39.6893,129.9309,244.3865
256.1540,44.3807,131.6026,246.8604
252.7897,40.9048,132.4375,247.5177
250.3478,46.7430,132.3528,245.5287
243.2477,52.5474,132.1794,240.7486
242.9825,52.4229,131.1008,241.2316
239.9944,53.6522,130.8150,239.7369
235.0345,62.0229,131.4720,234.4047
232.7278,61.3812,132.4500,232.1318
228.6947,62.2413,133.6378,230.7488
223.4174,65.3272,134.0398,228.6554
222.5765,66.8788,134.9941,227.6738
221.8995,68.4643,135.2159,227.3111
234.8839,66.5103,133.1344,228.1808
237.7922,65.9393,133.0330,226.8503
247.6275,63.5519,130.5922,224.8006
256.5641,59.3209,130.6983,227.6656
253.4466,59.4137,130.8619,229.9339
253.8004,57.1150,132.4480,233.3105
257.7843,53.9909,131.7643,234.3574
255.0713,51.8076,132.3363,236.7315
258.6416,52.5732,132.2577,238.5545
264.3186,50.5772,133.1464,241.0786
268.1808,50.9572,133.4475,241.4927
268.2111,52.9105,136.2187,241.1732
274.1459,57.5271,136.4173,239.2763
274.3853,59.9675,137.1905,237.2772
279.0950,63.1061,137.4138,233.6760
281.9447,69.2011,138.5965,229.6905
281.5544,71.3510,140.2501,228.1030
283.1189,74.3021,142.2616,226.8037
283.5454,76.5190,141.9138,224.4433
282.5134,79.4260,142.4238,222.7348
282.9940,81.7833,141.5194,220.8458
284.3247,85.0296,139.4026,218.7265
284.7157,85.8465,138.2838,217.5029
284.2782,87.3738,136.5772,215.9258
281.5092,90.3479,135.3793,214.6442
279.4119,92.6702,134.0078,213.4622
277.0948,92.3104,132.0818,212.5833
276.7348,92.3113,130.1662,211.4589
274.3819,93.3808,128.8760,210.1484
273.5020,92.1518,128.0010,209.5782
